No,region,store,dates,order_items,순살여부,,전처리,전처리_결과_1,전처리_결과_2,전처리_결과_3,전처리_결과_4,전처리_결과_5,전처리_결과_6
4266,BBQ치킨,홍대로데오점,2023년 12월 12일,"황올한 깐풍치킨/1(깐풍 부분육 선택(순살 변경（다리살 30%, 가슴살 70%）))",순살,,,황올한 깐풍치킨,,,,,
4267,BBQ치킨,홍대로데오점,2023년 12월 12일,황금올리브치킨™핫윙/1,순살아님,,,황금올리브치킨핫윙,,,,,
4268,BBQ치킨,홍대로데오점,2023년 12월 12일,황금올리브치킨™/1(황올 부분육 선택(한마리)),순살아님,,,황금올리브치킨,,,,,
4269,BBQ치킨,홍대로데오점,2023년 12월 05일,"황올 반＋BBQ양념 반（닭다리）/1(추가메뉴(BBQ양념치킨소스（25g）),추가메뉴(애플치즈볼（5개）))",순살아님,,,황올 반＋양념 반 ( 콤보 ),애플치즈볼,,,,
4270,BBQ치킨,홍대로데오점,2023년 12월 04일,"크리스피 반＋블랙페퍼 반/1(반반 부분육 선택（2）(한마리),추가메뉴(치킨무 추가)),블랙페퍼 시즈닝/1",순살아님,,,크리스피 반＋블랙페퍼 반 ( 콤보 ),,,,,
4271,BBQ치킨,홍대로데오점,2023년 11월 30일,"크리스피 반＋블랙페퍼 반/1(반반 부분육 선택（2）(순살 변경（다리살 30%, 가슴살 70%）))",순살,,,크리스피 반＋블랙페퍼 반 ( 콤보 ),,,,,
4272,BBQ치킨,홍대로데오점,2023년 11월 29일,황올 반＋BBQ양념 반（닭다리）/1,순살아님,,,황올 반＋양념 반 ( 콤보 ),,,,,
4273,BBQ치킨,홍대로데오점,2023년 11월 27일,BBQ 양념치킨 반마리/1,순살아님,,,양념치킨 ,,,,,
4274,BBQ치킨,홍대로데오점,2023년 11월 26일,"황올 반＋BBQ양념 반/1(황올 부분육 선택(순살 변경（다리살 30%, 가슴살 70%）),추가메뉴(콜라 1.25L)),BBQ 소떡/1(소떡 맛 선택(양념맛))",순살,,,황올 반＋양념 반 ( 콤보 ),콜라,소떡,,,
4275,BBQ치킨,홍대로데오점,2023년 11월 26일,"매운양념치킨/1(한마리 부분육 선택(한마리),추가메뉴(콜라 1.25L))",순살아님,,,매운양념치킨,콜라,,,,
4276,BBQ치킨,홍대로데오점,2023년 11월 24일,자메이카 통다리구이/1,순살아님,,,자메이카 통다리구이,,,,,
4277,BBQ치킨,홍대로데오점,2023년 11월 23일,"황올 반＋BBQ양념 반/1(황올 부분육 선택(순살 변경（다리살 30%, 가슴살 70%）)),오징어튀김（3개）/1,새우스틱（2개）/1",순살,,,황올 반＋양념 반 ( 콤보 ),오징어튀김,새우스틱개,,,
4278,BBQ치킨,홍대로데오점,2023년 11월 20일,황올 반＋BBQ양념 반（닭다리）/1,순살아님,,,황올 반＋양념 반 ( 콤보 ),,,,,
4279,BBQ치킨,홍대로데오점,2023년 11월 16일,"황금올리브치킨™/1(황올 부분육 선택(한마리)),BBQ 닭껍데기/2",순살아님,,,황금올리브치킨, 닭껍데기,,,,
4280,BBQ치킨,홍대로데오점,2023년 11월 16일,황올 반＋BBQ양념 반/1(황올 부분육 선택(한마리)),순살아님,,,황올 반＋양념 반 ( 콤보 ),,,,,
4281,BBQ치킨,홍대로데오점,2023년 11월 15일,"볼케이노 핫소스（150g）/1,크리스피 반＋레드착착 반/1(추가메뉴(치킨무 추가))",순살아님,,,,크리스피 반＋레드착착 반,,,,
4282,BBQ치킨,홍대로데오점,2023년 11월 14일,황금올리브치킨™/1,순살아님,,,황금올리브치킨,,,,,
4283,BBQ치킨,홍대로데오점,2023년 11월 11일,"황금올리브치킨™/1(추가메뉴(치킨무 추가),추가메뉴(BBQ양념치킨소스（25g）),추가메뉴(BBQ 소떡))",순살아님,,,황금올리브치킨,소떡,,,,
4284,BBQ치킨,홍대로데오점,2023년 11월 07일,황금올리브치킨™블랙페퍼/1,순살아님,,,황금올리브치킨블랙페퍼,,,,,
4285,BBQ치킨,홍대로데오점,2023년 11월 06일,황올 반＋BBQ양념 반/1,순살아님,,,황올 반＋양념 반 ( 콤보 ),,,,,
4286,BBQ치킨,홍대로데오점,2023년 11월 05일,"황올 반＋매운양념 반/1,BBQ 감자튀김/1",순살아님,,,황올 반＋매운양념 반, 감자튀김,,,,
4287,BBQ치킨,홍대로데오점,2023년 11월 04일,"페일 에일500cc/1,황올 반＋블랙페퍼 반/1",순살아님,,,페일 에일,황올 반＋블랙페퍼 반,,,,
4288,BBQ치킨,홍대로데오점,2023년 11월 04일,"황올 반＋BBQ양념 반（닭다리）/1,애플치즈볼（5개）/1",순살아님,,,황올 반＋양념 반 ( 콤보 ),애플치즈볼,,,,
4289,BBQ치킨,홍대로데오점,2023년 11월 03일,"황금올리브치킨™블랙페퍼 반마리/1,페일 에일500cc/1",순살아님,,,황금올리브치킨블랙페퍼 ,페일 에일,,,,
4290,BBQ치킨,홍대로데오점,2023년 11월 01일,황올 반＋BBQ양념 반/1,순살아님,,,황올 반＋양념 반 ( 콤보 ),,,,,
4291,BBQ치킨,홍대로데오점,2023년 10월 31일,"황올 반＋BBQ양념 반/1,비비소스（12g）/1",순살아님,,,황올 반＋양념 반 ( 콤보 ),,,,,
4292,BBQ치킨,홍대로데오점,2023년 10월 31일,"자메이카 통다리구이/1,황금올리브치킨™ 반마리/1",순살아님,,,자메이카 통다리구이,황금올리브치킨 ,,,,
4293,BBQ치킨,홍대로데오점,2023년 10월 31일,황금올리브치킨™/1(추가메뉴(BBQ양념치킨소스（25g）)),순살아님,,,황금올리브치킨,,,,,
4294,BBQ치킨,홍대로데오점,2023년 10월 29일,황금올리브치킨™/1(추가메뉴(BBQ양념치킨소스（25g）)),순살아님,,,황금올리브치킨,,,,,
4295,BBQ치킨,홍대로데오점,2023년 10월 28일,황올 반＋BBQ양념 반/1,순살아님,,,황올 반＋양념 반 ( 콤보 ),,,,,
4296,BBQ치킨,홍대로데오점,2023년 10월 27일,황올 반＋BBQ양념 반（콤보）/1,순살아님,,,황올 반＋양념 반 ( 콤보 )（콤보）,,,,,
4297,BBQ치킨,홍대로데오점,2023년 10월 27일,황올 반＋BBQ양념 반（닭다리）/1,순살아님,,,황올 반＋양념 반 ( 콤보 ),,,,,
4298,BBQ치킨,홍대로데오점,2023년 10월 27일,핫황금올리브치킨™크리스피/1,순살아님,,,핫황금올리브치킨크리스피,,,,,
4299,BBQ치킨,홍대로데오점,2023년 10월 26일,"자메이카 통다리구이/1(추가메뉴(콜라 1.25L),추가메뉴(황금알치즈볼（5개）))",순살아님,,,자메이카 통다리구이,콜라,황금알치즈볼,,,
4300,BBQ치킨,홍대로데오점,2023년 10월 26일,"자메이카 통다리구이/1,BBQ 양념치킨 반마리/1",순살아님,,,자메이카 통다리구이, 양념치킨 ,,,,
4301,BBQ치킨,홍대로데오점,2023년 10월 26일,황올 반＋BBQ양념 반/1,순살아님,,,황올 반＋양념 반 ( 콤보 ),,,,,
4302,BBQ치킨,홍대로데오점,2023년 10월 25일,"황올 반＋BBQ양념 반/1,자메이카 소떡만나 소스（25g）/1",순살아님,,,황올 반＋양념 반 ( 콤보 ),,,,,
4303,BBQ치킨,홍대로데오점,2023년 10월 25일,황올 반＋BBQ양념 반/1,순살아님,,,황올 반＋양념 반 ( 콤보 ),,,,,
4304,BBQ치킨,홍대로데오점,2023년 10월 24일,황올 반＋BBQ양념 반/1,순살아님,,,황올 반＋양념 반 ( 콤보 ),,,,,
4305,BBQ치킨,홍대로데오점,2023년 10월 24일,"핫황금올리브치킨™크리스피/1(추가메뉴(BBQ양념치킨소스（25g）),추가메뉴(콜라 1.25L))",순살아님,,,핫황금올리브치킨크리스피,콜라,,,,
4306,BBQ치킨,홍대로데오점,2023년 10월 24일,황올 반＋블랙페퍼 반/1,순살아님,,,황올 반＋블랙페퍼 반 ( 콤보 ),,,,,
4307,BBQ치킨,홍대로데오점,2023년 10월 23일,황금올리브치킨™/1,순살아님,,,황금올리브치킨,,,,,
4308,BBQ치킨,홍대로데오점,2023년 10월 23일,황금올리브치킨™/1,순살아님,,,황금올리브치킨,,,,,
4309,BBQ치킨,홍대로데오점,2023년 10월 23일,황금올리브치킨™/1,순살아님,,,황금올리브치킨,,,,,
4310,BBQ치킨,홍대로데오점,2023년 10월 23일,황올 반＋BBQ양념 반/1,순살아님,,,황올 반＋양념 반 ( 콤보 ),,,,,
4311,BBQ치킨,홍대로데오점,2023년 10월 23일,황금올리브치킨™（순살）/1,순살,,,황금올리브치킨,,,,,
4312,BBQ치킨,홍대로데오점,2023년 10월 22일,자메이카 통다리구이/1(추가메뉴(닭다리살 스테이크（극한왕갈비맛） （1개）)),순살아님,,,자메이카 통다리구이,닭다리살 스테이크,,,,
4313,BBQ치킨,홍대로데오점,2023년 10월 22일,황금올리브치킨™（닭다리）/1,순살아님,,,황금올리브치킨,,,,,
4314,BBQ치킨,홍대로데오점,2023년 10월 22일,황올 반＋BBQ양념 반/1,순살아님,,,황올 반＋양념 반 ( 콤보 ),,,,,
4315,BBQ치킨,홍대로데오점,2023년 10월 22일,황올 반＋BBQ양념 반/1(추가메뉴(콜라 1.25L)),순살아님,,,황올 반＋양념 반 ( 콤보 ),콜라,,,,
4316,BBQ치킨,홍대로데오점,2023년 10월 22일,황금올리브치킨™/1,순살아님,,,황금올리브치킨,,,,,
4317,BBQ치킨,홍대로데오점,2023년 10월 22일,"황올 반＋BBQ양념 반（닭다리）/1,제로콜라 1.25L/1",순살아님,,,황올 반＋양념 반 ( 콤보 ),콜라,,,,
4318,BBQ치킨,홍대로데오점,2023년 10월 22일,황올 반＋BBQ양념 반/1,순살아님,,,황올 반＋양념 반 ( 콤보 ),,,,,
4319,BBQ치킨,홍대로데오점,2023년 10월 22일,BBQ 양념치킨/1(한마리 부분육 선택(한마리)),순살아님,,,양념치킨,,,,,
4320,BBQ치킨,홍대로데오점,2023년 10월 22일,황금올리브치킨™/1,순살아님,,,황금올리브치킨,,,,,
4321,BBQ치킨,홍대로데오점,2023년 10월 22일,황올 반＋BBQ양념 반（닭다리）/1(추가메뉴(제로콜라 1.25L)),순살아님,,,황올 반＋양념 반 ( 콤보 ),콜라,,,,
4322,BBQ치킨,홍대로데오점,2023년 10월 22일,황올 반＋BBQ양념 반/1,순살아님,,,황올 반＋양념 반 ( 콤보 ),,,,,
4323,BBQ치킨,홍대로데오점,2023년 10월 21일,황금올리브치킨™핫윙/1,순살아님,,,황금올리브치킨핫윙,,,,,
4324,BBQ치킨,홍대로데오점,2023년 10월 21일,"황금올리브치킨™핫윙/1,통새우 멘보샤（5개）/1,비비소스（12g）/1",순살아님,,,황금올리브치킨핫윙,통새우 멘보샤,,,,
4325,BBQ치킨,홍대로데오점,2022년 12월 26일,오리지날 양념치킨 반마리/1,순살아님,,,오리지날양념치킨 ,,,,,
4326,BBQ치킨,홍대로데오점,2022년 12월 25일,황금올리브치킨™ 콤보/1(추가메뉴(치킨무 추가)),순살아님,,,황금올리브치킨 콤보,,,,,
4327,BBQ치킨,홍대로데오점,2022년 12월 18일,황금올리브치킨™ 콤보/1,순살아님,,,황금올리브치킨 콤보,,,,,
4328,BBQ치킨,홍대로데오점,2022년 12월 13일,핫황금올리브치킨™크리스피/1(추가메뉴(콜라 1.25L)),순살아님,,,핫황금올리브치킨크리스피,콜라,,,,
4329,BBQ치킨,홍대로데오점,2022년 12월 11일,황금올리브치킨™닭다리/1,순살아님,,,황금올리브치킨닭다리,,,,,
4330,BBQ치킨,홍대로데오점,2022년 12월 10일,핫황금올리브치킨™크리스피/1,순살아님,,,핫황금올리브치킨크리스피,,,,,
4331,BBQ치킨,홍대로데오점,2022년 12월 06일,"황금올리브치킨™닭다리/1,새우스틱（2ea）/1",순살아님,,,황금올리브치킨닭다리,새우스틱,,,,
4332,BBQ치킨,홍대로데오점,2022년 12월 03일,황금올리브치킨™ 콤보/1(추가메뉴(치킨무 추가)),순살아님,,,황금올리브치킨 콤보,,,,,
4333,BBQ치킨,홍대로데오점,2022년 12월 03일,황금올리브치킨™ 콤보/1(추가메뉴(치킨무 추가)),순살아님,,,황금올리브치킨 콤보,,,,,
4334,BBQ치킨,홍대로데오점,2022년 11월 30일,자메이카 소떡만나치킨/1,순살아님,,,자메이카 소떡만나치킨,,,,,
4335,BBQ치킨,홍대로데오점,2022년 11월 30일,자메이카 소떡만나치킨/1,순살아님,,,자메이카 소떡만나치킨,,,,,
4336,BBQ치킨,홍대로데오점,2022년 11월 29일,매달구/1,순살아님,,,매달구,,,,,
4337,BBQ치킨,홍대로데오점,2022년 11월 25일,"자메이카 소떡만나치킨/1,황금올리브치킨™ 반마리/1",순살아님,,,자메이카 소떡만나치킨,황금올리브치킨 ,,,,
4338,BBQ치킨,홍대로데오점,2022년 11월 24일,핫황금올리브치킨™크리스피/1,순살아님,,,핫황금올리브치킨크리스피,,,,,
4339,BBQ치킨,홍대로데오점,2022년 11월 21일,"황금올리브치킨™닭다리반반/1(추가메뉴(코카콜라ZERO 1.25L),추가메뉴(치킨무 추가),추가메뉴(BBQ 닭껍데기))",순살아님,,,황금올리브치킨닭다리반반,콜라,닭껍데기,,,
4340,BBQ치킨,홍대로데오점,2022년 11월 20일,황금올리브치킨™ 콤보/1,순살아님,,,황금올리브치킨 콤보,,,,,
4341,BBQ치킨,홍대로데오점,2022년 11월 17일,황금올리브치킨™닭다리/1,순살아님,,,황금올리브치킨닭다리,,,,,
4342,BBQ치킨,홍대로데오점,2022년 11월 14일,"황금올리브치킨™ 콤보/1(추가메뉴(콜라 1.25L),추가메뉴(치킨무 추가))",순살아님,,,황금올리브치킨 콤보,콜라,,,,
4343,BBQ치킨,홍대로데오점,2022년 11월 09일,황금올리브치킨™ 반마리/1,순살아님,,,황금올리브치킨 ,,,,,
4344,BBQ치킨,홍대로데오점,2022년 11월 06일,"황금올리브치킨™ 콤보/1(추가메뉴(콜라 1.25L),추가메뉴(치킨무 추가))",순살아님,,,황금올리브치킨 콤보,콜라,,,,
4345,BBQ치킨,홍대로데오점,2022년 11월 03일,황금올리브치킨™닭다리/1,순살아님,,,황금올리브치킨닭다리,,,,,
4346,BBQ치킨,홍대로데오점,2022년 11월 02일,"황금올리브치킨™ 콤보/1(추가메뉴(콜라 1.25L),추가메뉴(치킨무 추가))",순살아님,,,황금올리브치킨 콤보,콜라,,,,
4347,BBQ치킨,홍대로데오점,2022년 11월 02일,오리지날 양념치킨 반마리/1,순살아님,,,오리지날양념치킨 ,,,,,
4348,BBQ치킨,홍대로데오점,2022년 11월 01일,황금올리브치킨™ 반마리/1,순살아님,,,황금올리브치킨 ,,,,,
4349,BBQ치킨,홍대로데오점,2022년 11월 01일,"자메이카 통다리구이/1(추가메뉴(코카콜라ZERO 1.25L),추가메뉴(BBQ 닭껍데기))",순살아님,,,자메이카 통다리구이,콜라,닭껍데기,,,
4350,BBQ치킨,홍대로데오점,2022년 10월 28일,황금올리브치킨™ 콤보 반반/1(추가메뉴(BBQ 소떡（왕갈비맛）)),순살아님,,,황금올리브치킨 콤보 반반, 소떡왕갈비맛,,,,
4351,BBQ치킨,홍대로데오점,2022년 10월 26일,자메이카 통다리구이/1,순살아님,,,자메이카 통다리구이,,,,,
4352,BBQ치킨,홍대로데오점,2022년 10월 25일,핫황금올리브치킨™크리스피/1,순살아님,,,핫황금올리브치킨크리스피,,,,,
4353,BBQ치킨,홍대로데오점,2022년 10월 22일,황금올리브치킨™/1,순살아님,,,황금올리브치킨,,,,,
4354,BBQ치킨,홍대로데오점,2022년 10월 22일,황금올리브치킨™반반/1,순살아님,,,황금올리브치킨반반,,,,,
4355,BBQ치킨,홍대로데오점,2022년 10월 22일,황금올리브치킨™반반/1,순살아님,,,황금올리브치킨반반,,,,,
4356,BBQ치킨,홍대로데오점,2022년 10월 21일,황금올리브치킨™닭다리반반/1,순살아님,,,황금올리브치킨닭다리반반,,,,,
4357,BBQ치킨,홍대로데오점,2022년 10월 20일,황금올리브치킨™반반/1,순살아님,,,황금올리브치킨반반,,,,,
4358,BBQ치킨,홍대로데오점,2022년 10월 20일,황금올리브치킨™ 콤보/1(추가메뉴(시크릿 양념소스（25g）)),순살아님,,,황금올리브치킨 콤보,,,,,
4359,BBQ치킨,홍대로데오점,2022년 10월 19일,"자메이카 통다리구이/1,스모크 소스（12g）/1,볼케이노 핫소스（150g）/1",순살아님,,,자메이카 통다리구이,,,,,
4360,BBQ치킨,홍대로데오점,2022년 10월 19일,매달구/1,순살아님,,,매달구,,,,,
4361,BBQ치킨,홍대로데오점,2022년 10월 19일,황금올리브치킨™닭다리/1,순살아님,,,황금올리브치킨닭다리,,,,,
4362,BBQ치킨,홍대로데오점,2022년 10월 19일,소이갈릭스/1,순살아님,,,소이갈릭스,,,,,
4363,BBQ치킨,홍대로데오점,2022년 10월 19일,매달구/1,순살아님,,,매달구,,,,,
4364,BBQ치킨,홍대로데오점,2022년 10월 19일,황금올리브치킨™/1,순살아님,,,황금올리브치킨,,,,,
4365,BBQ치킨,홍대로데오점,2022년 10월 18일,"황금올리브치킨™반반/1,콜라 500ml/1",순살아님,,,황금올리브치킨반반,콜라,,,,
4366,BBQ치킨,홍대로데오점,2022년 10월 18일,황금올리브치킨™ 콤보 반반/1,순살아님,,,황금올리브치킨 콤보 반반,,,,,
4367,BBQ치킨,홍대로데오점,2022년 10월 17일,황금올리브치킨™/1,순살아님,,,황금올리브치킨,,,,,
4368,BBQ치킨,홍대로데오점,2022년 10월 15일,황금올리브치킨™순살반반/1,순살,,,황금올리브치킨반반,,,,,
4369,BBQ치킨,홍대로데오점,2022년 10월 14일,황금올리브치킨™반반/1,순살아님,,,황금올리브치킨반반,,,,,
4370,BBQ치킨,홍대로데오점,2022년 10월 14일,황금올리브치킨™반반/1,순살아님,,,황금올리브치킨반반,,,,,
4371,BBQ치킨,홍대로데오점,2022년 10월 13일,황금올리브치킨™ 콤보 반반/1,순살아님,,,황금올리브치킨 콤보 반반,,,,,
4372,BBQ치킨,홍대로데오점,2022년 10월 13일,"황금올리브치킨™ 반마리/1,레드착착 시즈닝/1",순살아님,,,황금올리브치킨 ,,,,,
4373,BBQ치킨,홍대로데오점,2022년 10월 12일,황금올리브치킨™/1(추가메뉴(시크릿 양념소스（25g）)),순살아님,,,황금올리브치킨,,,,,
4374,BBQ치킨,홍대로데오점,2022년 10월 04일,황금올리브치킨™핫윙/1(추가메뉴(스프라이트 1.5L)),순살아님,,,황금올리브치킨핫윙,스프라이트,,,,
